발생년,발생년월일시,발생분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_1당,당사자종별_2당_대분류,당사자종별_2당,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2017,2017011208,50,주간,목,1,1,0,0,0,서울,송파구,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,자전거,자전거,승합차,승합차,968349,1944620,127.141916,37.50030167
2017,2017011212,45,주간,목,1,1,0,0,0,충북,진천군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,주차장,주차장,화물차,화물차,보행자,보행자,994816,1887858,127.4417454,36.98917424
2017,2017011218,35,야간,목,1,1,0,0,0,충북,청주시,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,보행자,보행자,1006879,1842270,127.5768903,36.57819892
2017,2017011222,0,야간,목,1,1,0,0,0,경남,진주시,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,1058668,1700260,128.1452541,35.2961352
2017,2017011301,17,야간,금,1,1,0,0,0,경기,김포시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,이륜차,이륜차,없음,없음,927709,1960838,126.6805657,37.64418029
2017,2017011306,30,주간,금,1,1,0,0,0,서울,동작구,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로내,승합차,승합차,보행자,보행자,949772,1946151,126.9316479,37.51327688
2017,2017011307,10,주간,금,1,2,0,1,0,충남,논산시,차대사람,횡단중,횡단중,운전자법규위반,과속,교차로,교차로부근,승용차,승용차,보행자,보행자,962807,1799724,127.0863154,36.19394133
2017,2017011311,45,주간,금,1,1,0,0,0,서울,서초구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,특수차,특수차,보행자,보행자,954182,1942122,126.9817981,37.47719185
2017,2017011312,25,주간,금,1,1,0,0,0,충남,서산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,900814,1860719,126.3890514,36.7393547
2017,2017011318,13,야간,금,1,6,2,3,0,부산,금정구,차대차,추돌,추돌,운전자법규위반,안전거리 미확보,단일로,기타단일로,승용차,승용차,승용차,승용차,1146467,1695143,129.1097463,35.24101113
2017,2017011318,50,야간,금,1,1,0,0,0,경기,안산시,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로부근,승합차,승합차,보행자,보행자,935871,1924364,126.7762542,37.31604745
2017,2017011318,5,야간,금,1,3,0,2,0,강원,평창군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1079256,1930618,128.3951174,37.37124632
2017,2017011403,20,야간,토,1,2,0,1,0,경기,화성시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,건설기계,건설기계,966330,1908107,127.1207328,37.1711123
2017,2017011404,3,야간,토,1,1,0,0,0,대구,남구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1097239,1760778,128.576695,35.83869882
2017,2017011406,50,주간,토,1,1,0,0,0,경기,안산시,차대사람,기타,기타,운전자법규위반,과속,단일로,기타단일로,화물차,화물차,보행자,보행자,945507,1921817,126.8851847,37.29370535
2017,2017011407,10,주간,토,1,1,0,0,0,전남,무안군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,보행자,보행자,890336,1680404,126.2966003,35.11283853
2017,2017011407,5,주간,토,1,1,0,0,0,경기,오산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,962092,1906390,127.0730831,37.15547298
2017,2017011409,52,주간,토,1,1,0,0,0,충북,보은군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1022127,1833268,127.7470661,36.49681369
2017,2017011413,30,주간,토,2,2,0,0,0,경북,구미시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1075185,1793441,128.3356244,36.13509561
2017,2017011419,1,야간,토,1,1,0,0,0,경북,울진군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,원동기장치자전거,원동기장치자전거,승용차,승용차,1173985,1867194,129.4498784,36.78692552
2017,2017011419,35,야간,토,1,1,0,0,0,충남,홍성군,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,914929,1845363,126.5488325,36.60231141
2017,2017011423,10,야간,토,1,2,1,0,0,충남,아산시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,불명,불명,승용차,승용차,승용차,승용차,954557,1878058,126.9899379,36.89975148
2017,2017011423,6,야간,토,1,3,2,0,0,광주,북구,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,보행자,보행자,941491,1686712,126.8574586,35.17398868
2017,2017011504,54,야간,일,1,1,0,0,0,전남,진도군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,보행자,보행자,886798,1610332,126.2672278,34.48071788
2017,2017011506,15,주간,일,1,1,0,0,0,울산,남구,차대사람,횡단중,횡단중,운전자법규위반,과속,교차로,교차로횡단보도내,화물차,화물차,보행자,보행자,1159345,1728581,129.25776,35.54040833
2017,2017011507,45,주간,일,1,1,0,0,0,전북,전주시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,기타단일로,승용차,승용차,보행자,보행자,962217,1763244,127.0814965,35.86502728
2017,2017011507,5,주간,일,1,1,0,0,0,경북,경주시,차대사람,횡단중,횡단중,운전자법규위반,신호위반,단일로,기타단일로,승용차,승용차,보행자,보행자,1157983,1759182,129.2487503,35.81640962
2017,2017011509,35,주간,일,1,1,0,0,0,서울,양천구,차대사람,횡단중,횡단중,운전자법규위반,신호위반,단일로,기타단일로,승용차,승용차,보행자,보행자,943719,1949882,126.8628733,37.5465552
2017,2017011513,50,주간,일,1,1,0,0,0,전남,여수시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1021100,1638456,127.7305026,34.74032611
2017,2017011514,40,주간,일,1,1,0,0,0,전남,순천시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,이륜차,이륜차,승용차,승용차,996976,1659282,127.4668897,34.92834207
2017,2017011518,36,야간,일,1,1,0,0,0,충남,청양군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,933259,1822979,126.7556939,36.40199208
2017,2017011519,49,야간,일,1,1,0,0,0,경북,김천시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,특수차,특수차,보행자,보행자,1068427,1799053,128.2610094,36.18618769
2017,2017011519,15,야간,일,1,4,1,2,0,강원,인제군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,승합차,승합차,1063192,2014471,128.2210011,38.12821166
2017,2017011520,40,야간,일,1,2,0,1,0,경북,경산시,차대차,측면충돌,측면충돌,운전자법규위반,중앙선 침범,교차로,교차로부근,이륜차,이륜차,이륜차,이륜차,1114342,1761255,128.7661007,35.84115281
2017,2017011605,20,야간,월,1,1,0,0,0,경남,창원시(통합),차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,1108157,1698819,128.6892833,35.27901656
2017,2017011605,12,야간,월,1,3,1,1,0,서울,강남구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,이륜차,이륜차,958239,1944403,127.0275518,37.49794369
2017,2017011605,52,야간,월,1,1,0,0,0,경기,구리시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,968554,1955925,127.1437505,37.60220532
2017,2017011606,21,주간,월,1,1,0,0,0,서울,강서구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,942464,1949674,126.8486832,37.54460299
2017,2017011607,10,주간,월,1,1,0,0,0,전북,장수군,차대사람,횡단중,횡단중,운전자법규위반,과속,교차로,교차로내,승합차,승합차,보행자,보행자,999319,1729142,127.4924857,35.55827946
2017,2017011607,30,주간,월,1,4,3,0,0,경남,양산시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,승용차,승용차,1139949,1705057,129.0398304,35.3313031
2017,2017011607,15,주간,월,1,1,0,0,0,울산,동구,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,이륜차,이륜차,승용차,승용차,1175066,1725478,129.4304268,35.50979366
2017,2017011608,30,주간,월,1,1,0,0,0,충북,진천군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,994373,1872532,127.4368812,36.85101476
2017,2017011608,11,주간,월,1,2,1,0,0,제주,서귀포시,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,이륜차,이륜차,881332,1473256,126.226203,33.24409439
2017,2017011610,40,주간,월,1,2,1,0,0,제주,제주시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,승용차,승용차,917562,1499530,126.6126488,33.48442835
2017,2017011611,45,주간,월,1,1,0,0,0,충남,당진시,차대차,정면충돌,정면충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,승용차,승용차,이륜차,이륜차,940852,1867665,126.8369279,36.80530856
2017,2017011612,5,주간,월,1,2,0,1,0,전북,익산시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,화물차,화물차,승용차,승용차,956600,1794233,127.0175827,36.14417944
2017,2017011613,45,주간,월,1,1,0,0,0,대전,동구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,기타단일로,화물차,화물차,보행자,보행자,993026,1816644,127.4222788,36.34717376
2017,2017011614,50,주간,월,1,1,0,0,0,전남,화순군,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,자전거,자전거,화물차,화물차,954213,1674620,126.9978348,35.06561667
2017,2017011615,12,주간,월,1,3,1,1,0,전남,여수시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,교량위,화물차,화물차,보행자,보행자,1018700,1655538,127.7046651,34.89441249
2017,2017011615,49,주간,월,1,1,0,0,0,광주,광산구,차대사람,횡단중,횡단중,운전자법규위반,중앙선 침범,교차로,교차로부근,승용차,승용차,보행자,보행자,935909,1682432,126.7969465,35.13499317
2017,2017011618,50,야간,월,1,1,0,0,0,경북,포항시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1156504,1786150,129.2376987,36.05967934
2017,2017011620,53,야간,월,1,1,0,0,0,서울,관악구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,949781,1943312,126.9319437,37.48768884
2017,2017011700,45,야간,화,1,1,0,0,0,경북,칠곡군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1081118,1782454,128.4004279,36.03557296
2017,2017011705,24,야간,화,1,1,0,0,0,강원,춘천시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1020041,1985290,127.7278539,37.86719827
2017,2017011706,7,주간,화,1,1,0,0,0,경기,광명시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,944648,1940195,126.8741187,37.45930136
2017,2017011706,17,주간,화,1,1,0,0,0,서울,관악구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,보행자,보행자,948061,1941725,126.9126006,37.47328971
2017,2017011708,10,주간,화,2,2,0,0,0,경남,하동군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,화물차,화물차,화물차,1028214,1670188,127.8092874,35.02629704
2017,2017011712,50,주간,화,1,1,0,0,0,강원,원주시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,1026369,1913868,127.7972316,37.22327667
2017,2017011712,50,주간,화,1,1,0,0,0,부산,강서구,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,화물차,화물차,1121282,1674658,128.8392893,35.0840284
2017,2017011716,13,주간,화,1,2,1,0,0,경남,창원시(통합),차대차,측면충돌,측면충돌,운전자법규위반,안전거리 미확보,교차로,교차로부근,승용차,승용차,승합차,승합차,1119108,1679991,128.8069511,35.10804238
2017,2017011716,30,주간,화,1,1,0,0,0,경기,고양시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승합차,승합차,보행자,보행자,946775,1961752,126.8966033,37.65372126
